City Feature,Common Name,Address,Website,Longitude,Latitude,Location
Fire Stations,Fire Station #2,301 Aurora Ave N,http://www.seattle.gov/fleetsfacilities/firelevy/facilities/fs02/2.htm,-122.344737,47.616188,"(47.616188, -122.344737)"
Fire Stations,Fire Station #5,925 ALASKAN WY,http://www.seattle.gov/fire/firestations/stations.htm#sta5,-122.338829,47.603643,"(47.603643, -122.338829)"
Fire Stations,Fire Station #6,101 23RD AV S,http://www.seattle.gov/fleetsfacilities/firelevy/facilities/fs06/6.htm,-122.302712,47.601462,"(47.601462, -122.302712)"
Fire Stations,Fire Station #9,3829 LINDEN AV N,http://www.seattle.gov/fleetsfacilities/firelevy/facilities/fs09/9.htm,-122.348885,47.653625,"(47.653625, -122.348885)"
Fire Stations,Fire Station #10,400 S WASHINGTON ST,http://www.seattle.gov/fleetsfacilities/firelevy/facilities/fs10/10.htm,-122.331979,47.599846,"(47.599846, -122.331979)"
Fire Stations,Fire Station #11,1514 SW HOLDEN ST,http://www.seattle.gov/fleetsfacilities/firelevy/facilities/fs11/11.htm,-122.354695,47.533934,"(47.533934, -122.354695)"
Fire Stations,Fire Station #14,3224 4TH AV S,http://www.seattle.gov/fleetsfacilities/firelevy/facilities/fs14/14.htm,-122.328559,47.574617,"(47.574617, -122.328559)"
Fire Stations,Fire Station #16,6846 OSWEGO PL NE,http://www.seattle.gov/fleetsfacilities/firelevy/facilities/fs16/16.htm,-122.323198,47.679124,"(47.679124, -122.323198)"
Fire Stations,Fire Station #17,4557 11th Avenue NE,http://www.seattle.gov/fleetsfacilities/firelevy/facilities/fs17/17.htm,-122.316659,47.665167,"(47.665167, -122.316659)"
Fire Stations,Fire Station #20,3205 13TH AV W,http://www.seattle.gov/fleetsfacilities/firelevy/facilities/fs20/20.htm,-122.373859,47.648813,"(47.648813, -122.373859)"
Fire Stations,Fire Headquarters,301 2nd Ave,http://www.seattle.gov/fire/firestations/stations.htm#staHQ,-122.33195,47.59986,"(47.59986, -122.33195)"
Police Precincts,East,1519  12TH AVE,http://www.seattle.gov/police/Precincts/East/default.htm,-122.317119,47.614945,"(47.614945, -122.317119)"
Police Precincts,South,3001  S MYRTLE ST,http://www.seattle.gov/police/Precincts/South/default.htm,-122.293356,47.538574,"(47.538574, -122.293356)"
Police Precincts,Southwest,2300  SW WEBSTER ST,http://www.seattle.gov/police/Precincts/Southwest/default.htm,-122.362016,47.535895,"(47.535895, -122.362016)"
Police Precincts,West,810  VIRGINIA ST,http://www.seattle.gov/police/Precincts/West/default.htm,-122.336591,47.615921,"(47.615921, -122.336591)"
Police Precincts,North,10049  COLLEGE WAY N,http://www.seattle.gov/police/Precincts/North/default.htm,-122.334707,47.702929,"(47.702929, -122.334707)"
Pet License Sales,Seattle Animal Shelter,2061 15th Ave W,http://www.seattle.gov/animalshelter/licenses,-122.37654,47.63837,"(47.63837, -122.37654)"
Pet License Sales,Magnolia Veterinary Hospital,2201 34th Ave W,http://www.magnoliavethospital.com,-122.40141,47.63938,"(47.63938, -122.40141)"
Pet License Sales,Phinney Ridge Animal Hospital,8205 Greenwood Ave N,http://seattle.gov/animalshelter/licenses.htm#Purchase,-122.35558,47.68866,"(47.68866, -122.35558)"
Pet License Sales,Sunset Hill Veterinary And Rehabilitation,2403 NW Market St,http://www.sunsethillvet.com,-122.387878,47.668397,"(47.668397, -122.387878)"
Pet License Sales,Paws Cat City Adoption Center,8503 Greenwood Ave N,http://www.paws.org/cas/catcity,-122.355517,47.690723,"(47.690723, -122.355517)"
Pet License Sales,Seattle Municipal Tower,700 5th Ave.  Suite 4250,http://seattle.gov/animalshelter/licenses.htm#Purchase,-122.329875,47.604994,"(47.604994, -122.329875)"
Pet License Sales,Ballard Animal Hospital,4368 Leary Way NW,http://www.ballardanimalhospital.com,-122.365663,47.660611,"(47.660611, -122.365663)"
Pet License Sales,Banfield: The Pet Hospital,13000 Aurora Ave N,http://www.banfield.net/hospital/view/657,-122.343731,47.723367,"(47.723367, -122.343731)"
Pet License Sales,Carkeek Park Veterinary Hospital,9756 Holman Rd NW,http://www.carkeekparkvh.com,-122.363672,47.700658,"(47.700658, -122.363672)"
Pet License Sales,Hawthorne Hills Veterinary Hospital,4020 NE 55th St,http://www.hhvh.net,-122.283956,47.66886,"(47.66886, -122.283956)"
Pet License Sales,Lien Animal Clinic,3710 SW Alaska St,http://www.lienanimal.com,-122.379296,47.561217,"(47.561217, -122.379296)"
Pet License Sales,Maple Leaf Veterinary Care Center,1421 NE 80th St,http://www.mapleleafvet.com,-122.312366,47.686515,"(47.686515, -122.312366)"
Pet License Sales,Northgate Veterinary Clinic,12345 15th Ave NE,http://www.northgatevet.com,-122.313191,47.718912,"(47.718912, -122.313191)"
Pet License Sales,Pet Care Center Veterinary Hospital,2950 SW Avalon Way,http://seattle.gov/animalshelter/licenses.htm#Purchase,-122.371021,47.56938,"(47.56938, -122.371021)"
Pet License Sales,Rainier Beach Veterinary Hospital,9238 Rainier Ave S,http://seattle.gov/animalshelter/licenses.htm#Purchase,-122.269138,47.520126,"(47.520126, -122.269138)"
Pet License Sales,Urban Vet,1405 Elliott Ave W  Suite 100,http://www.urbanvet.vetsourceweb.com,-122.374113,47.630343,"(47.630343, -122.374113)"
Pet License Sales,West Seattle Animal Hospital,4714 42nd Ave SW,http://www.westseattleanimalsea.com,-122.384954,47.560244,"(47.560244, -122.384954)"
Pet License Sales,Maple Leaf Pet Corner,8300 Lake City Wy NE,http://www.mapleleafpetcorner.com,-122.30877,47.68966,"(47.68966, -122.30877)"
Public Toilets,Lake City,Lake City Way NE and NE 125th St,,-122.294774,47.71941,"(47.71941, -122.294774)"
Public Toilets,Ballard,2021 NW Market St,,-122.38335,47.66845,"(47.66845, -122.38335)"
Public Toilets,University Way,NE corner of 5031 University Wy NE property,,-122.313685,47.665678,"(47.665678, -122.313685)"
Public Toilets,West Seattle,SW Alaska St and California Av SW,,-122.387136,47.561264,"(47.561264, -122.387136)"
Public Toilets,Queen Anne,2nd Ave W and W. Thomas St,,-122.353355,47.621118,"(47.621118, -122.353355)"
ParkNRide,Holy Family Church,SW Roxbury St and 20th Ave SW,http://transit.metrokc.gov/tops/parknride/pr-south-seattle.html,-122.359523,47.517546,"(47.517546, -122.359523)"
ParkNRide,Calvary Christian Assembly Church,6810 8th Ave NE,http://transit.metrokc.gov/tops/parknride/pr-seattle.html,-122.319488,47.678416,"(47.678416, -122.319488)"
ParkNRide,Northgate Transit Center,10200 1st Ave NE,http://transit.metrokc.gov/tops/parknride/pr-north-seattle.html,-122.32725,47.702249,"(47.702249, -122.32725)"
ParkNRide,Lamb Of God Church,12509 27th Ave NE,http://transit.metrokc.gov/tops/parknride/pr-north-seattle.html,-122.29971,47.71964,"(47.71964, -122.29971)"
ParkNRide,Northgate Mall P&R Garage,NE 103rd & 1st Ave NE,http://transit.metrokc.gov/tops/parknride/pr-north-seattle.html,-122.32853,47.70318,"(47.70318, -122.32853)"
ParkNRide,Northgate P&R Garage,300 NE Northgate Way,http://transit.metrokc.gov/tops/parknride/pr-north-seattle.html,-122.32529,47.70911,"(47.70911, -122.32529)"
ParkNRide,South Jackson Park Park And Ride,5th Ave NE and NE 133rd St,http://transit.metrokc.gov/tops/parknride/pr-north-seattle.html,-122.323863,47.726165,"(47.726165, -122.323863)"
ParkNRide,Prince Of Peace Lutheran Church,14514 20th Ave NE,http://transit.metrokc.gov/tops/parknride/pr-north-seattle.html,-122.306827,47.734031,"(47.734031, -122.306827)"
ParkNRide,Airport And Spokane Park And Ride,Airport Wy S and S Spokane St,http://transit.metrokc.gov/tops/parknride/pr-south-seattle.html,-122.323091,47.571971,"(47.571971, -122.323091)"
Landmarks,Seattle Labor Temple,2800 1st Ave,,-122.35176,47.61683,"(47.61683, -122.35176)"
ParkNRide,Olson Pl And Meyers Wy Park And Ride,9000 Olson Pl SW,http://transit.metrokc.gov/tops/parknride/pr-south-seattle.html,-122.33548,47.521187,"(47.521187, -122.33548)"
ParkNRide,Sonrise Evangelical Church,610 SW Roxbury,http://transit.metrokc.gov/tops/parknride/pr-south-seattle.html,-122.343341,47.517554,"(47.517554, -122.343341)"
ParkNRide,Sw Spokane St,3599 26th Ave SW,http://transit.metrokc.gov/tops/parknride/pr-south-seattle.html,-122.366894,47.571901,"(47.571901, -122.366894)"
ParkNRide,Green Lake Park And Ride,6601 8th Ave NE,http://transit.metrokc.gov/tops/parknride/pr-seattle.html,-122.320829,47.676462,"(47.676462, -122.320829)"
ParkNRide,North Jackson Park Park And Ride,5th Ave NE and NE 145th St,http://transit.metrokc.gov/tops/parknride/pr-north-seattle.html,-122.323219,47.734479,"(47.734479, -122.323219)"
ParkNRide,North Seattle Park And Ride,10001 1st Ave NE,http://transit.metrokc.gov/tops/parknride/pr-north-seattle.html,-122.328755,47.701472,"(47.701472, -122.328755)"
ParkNRide,Northgate Park And Ride Garage,11203 5th Ave NE,http://transit.metrokc.gov/tops/parknride/pr-north-seattle.html,-122.324644,47.71009,"(47.71009, -122.324644)"
ParkNRide,Northgate Transit Center East,3rd Ave NE and NE 103rd St,http://transit.metrokc.gov/tops/parknride/pr-north-seattle.html,-122.32584,47.70316,"(47.70316, -122.32584)"
Heritage Trees,Bay Laurel,5031 University Way NE,http://www.seattle.gov/transportation/heritagetree.htm,-122.313685,47.665678,"(47.665678, -122.313685)"
Heritage Trees,Black Walnut,3814 20th Ave SW,http://www.seattle.gov/transportation/docs/ht004.pdf,-122.358813,47.569638,"(47.569638, -122.358813)"
Heritage Trees,Chinese Scholar Tree,E Denny Wy and Nagle Pl,http://www.seattle.gov/transportation/docs/ht013.pdf,-122.318952,47.616492,"(47.616492, -122.318952)"
Heritage Trees,Collection,9817 55th Ave S,http://www.seattle.gov/transportation/heritagetree.htm,-122.265874,47.512692,"(47.512692, -122.265874)"
Heritage Trees,Purple Beech,3008 39th Ave W,http://www.seattle.gov/transportation/docs/ht017.pdf,-122.406617,47.647629,"(47.647629, -122.406617)"
Heritage Trees,Douglas Fir,5898 Lake Washington Blvd S,http://www.seattle.gov/transportation/docs/ht009.pdf,-122.257225,47.549716,"(47.549716, -122.257225)"
Heritage Trees,English Walnut,5946 22nd Ave S,http://www.seattle.gov/transportation/heritagetree.htm,-122.305604,47.548628,"(47.548628, -122.305604)"
Heritage Trees,Fruiting Pear,1117 SW Elmgrove,http://www.seattle.gov/transportation/heritagetree.htm,-122.350158,47.529975,"(47.529975, -122.350158)"
Heritage Trees,Giant Sequoia,6531 40th Ave SW,http://www.seattle.gov/transportation/docs/ht011.pdf,-122.383481,47.543825,"(47.543825, -122.383481)"
Heritage Trees,Japanese Laceleaf Maple,2700 24th Ave E,http://www.seattle.gov/transportation/docs/ht002.pdf,-122.301111,47.645152,"(47.645152, -122.301111)"
Heritage Trees,Northern Red Oak,2700 California Ave SW,http://www.seattle.gov/transportation/docs/ht003.pdf,-122.384386,47.578162,"(47.578162, -122.384386)"
Heritage Trees,Plane Tree,Bellevue Pl E and Belmont Ave E,http://www.seattle.gov/transportation/heritagetree.htm,-122.324573,47.627795,"(47.627795, -122.324573)"
Heritage Trees,Weeping Flowering Cherry,6749 12th Ave NW,http://www.seattle.gov/transportation/heritagetree.htm,-122.372237,47.679221,"(47.679221, -122.372237)"
Heritage Trees,Japanese Umbrella Pine,1107 21st Ave E,http://www.seattle.gov/transportation/heritagetree.htm,-122.30513,47.62892,"(47.62892, -122.30513)"
Heritage Trees,Sugar Maple,615 17th Ave E,http://www.seattle.gov/transportation/heritagetree.htm,-122.31031,47.62499,"(47.62499, -122.31031)"
Heritage Trees,Western Red Cedar,102 NE 63rd St,http://www.seattle.gov/transportation/heritagetree.htm,-122.32791,47.67456,"(47.67456, -122.32791)"
Heritage Trees,Tulip Tree,7217 Orchard Pl S,http://www.seattle.gov/transportation/heritagetree.htm,-122.26849,47.53781,"(47.53781, -122.26849)"
Heritage Trees,Cork Oak,2853 44th Ave W,http://www.seattle.gov/transportation/heritagetree.htm,-122.41324,47.64624,"(47.64624, -122.41324)"
Heritage Trees,Catalpa,1222 37th Ave E,http://www.seattle.gov/transportation/heritagetree.htm,-122.28517,47.63046,"(47.63046, -122.28517)"
Heritage Trees,Weeping Cherry,9653 50th Ave SW,http://www.seattle.gov/transportation/heritagetree.htm,-122.39655,47.51605,"(47.51605, -122.39655)"
Heritage Trees,Ponderosa Pine,441 25th Ave E,http://www.seattle.gov/transportation/heritagetree.htm,-122.30019,47.62385,"(47.62385, -122.30019)"
Heritage Trees,Western White Pine,3320 Beacon Ave S,http://www.seattle.gov/transportation/heritagetree.htm,-122.30846,47.57342,"(47.57342, -122.30846)"
Heritage Trees,Ponderosa Pine,1524 24th Ave E,http://www.seattle.gov/transportation/heritagetree.htm,-122.30134,47.63304,"(47.63304, -122.30134)"
Heritage Trees,American Elm,1028 NE Ravenna Blvd,http://www.seattle.gov/transportation/heritagetree.htm,-122.316077,47.672129,"(47.672129, -122.316077)"
Heritage Trees,Big Leaf Maple,1707 NW 62nd St,http://www.seattle.gov/transportation/docs/ht010.pdf,-122.379259,47.673669,"(47.673669, -122.379259)"
Heritage Trees,Black Walnut,1406 Orange Pl N,http://www.seattle.gov/transportation/docs/ht020.pdf,-122.353478,47.63129,"(47.63129, -122.353478)"
Heritage Trees,Blue Atlas Cedar,2336 15th Ave S,http://www.seattle.gov/transportation/docs/ht006.pdf,-122.313122,47.581744,"(47.581744, -122.313122)"
Heritage Trees,Blue Atlas Cedar,5827 16th Ave NE,http://www.seattle.gov/transportation/heritagetree.htm,-122.31119,47.672288,"(47.672288, -122.31119)"
Heritage Trees,Coast Redwood,3013 S Mt Baker Blvd,http://www.seattle.gov/transportation/docs/ht007.pdf,-122.293647,47.575887,"(47.575887, -122.293647)"
Heritage Trees,Collection,1410 NE 66th St,http://www.seattle.gov/transportation/heritagetree.htm,-122.312808,47.67723,"(47.67723, -122.312808)"
Heritage Trees,Collection,2300 Arboretum Dr E,http://www.seattle.gov/transportation/docs/ht015.pdf,-122.294317,47.63918,"(47.63918, -122.294317)"
Heritage Trees,Copper Beech,1400 E Galer St,http://www.seattle.gov/transportation/heritagetree.htm,-122.31574,47.632281,"(47.632281, -122.31574)"
Heritage Trees,Copper Beech,2137 8th Ave W,http://www.seattle.gov/transportation/docs/ht008.pdf,-122.367944,47.638878,"(47.638878, -122.367944)"
Heritage Trees,Dawn Redwood,2322 12th Ave E,http://www.seattle.gov/transportation/heritagetree.htm,-122.316698,47.64025,"(47.64025, -122.316698)"
Heritage Trees,Douglas Fir,3833 54th Ave SW,http://www.seattle.gov/transportation/heritagetree.htm,-122.401782,47.56938,"(47.56938, -122.401782)"
Heritage Trees,Empress Tree,5314 NE 42nd St,http://www.seattle.gov/transportation/heritagetree.htm,-122.27039,47.658911,"(47.658911, -122.27039)"
Heritage Trees,English Elm,1125 Harvard Ave E,http://www.seattle.gov/transportation/heritagetree.htm,-122.322815,47.62946,"(47.62946, -122.322815)"
Heritage Trees,European White Elm,2523 Eastlake Av E,http://www.seattle.gov/transportation/docs/ht021.pdf,-122.326127,47.642965,"(47.642965, -122.326127)"
Heritage Trees,Flowering Cherry,9725 12th Ave NW,http://www.seattle.gov/transportation/heritagetree.htm,-122.3718,47.700919,"(47.700919, -122.3718)"
Heritage Trees,European Fruiting Pear,5614 Brooklyn Ave NE,http://www.seattle.gov/transportation/heritagetree.htm,-122.313945,47.669966,"(47.669966, -122.313945)"
Heritage Trees,Giant Sequoia,2840 40th Ave W,http://www.seattle.gov/transportation/docs/ht014.pdf,-122.407965,47.646294,"(47.646294, -122.407965)"
Heritage Trees,Giant Sequoia Ponderosa Pine,8034 Wallingford Ave N,http://www.seattle.gov/transportation/docs/ht019.pdf,-122.336143,47.687967,"(47.687967, -122.336143)"
Heritage Trees,Golden Weeping Willow,9220 Wallingford Ave N,http://www.seattle.gov/transportation/docs/ht016.pdf,-122.336211,47.696625,"(47.696625, -122.336211)"
Heritage Trees,Japanese Maple,2107 29th Ave W,http://www.seattle.gov/transportation/heritagetree.htm,-122.394523,47.637704,"(47.637704, -122.394523)"
Heritage Trees,Japanese Umbrella Pine,172 23rd Ave,http://www.seattle.gov/transportation/docs/ht001.pdf,-122.302064,47.603336,"(47.603336, -122.302064)"
Heritage Trees,Mountain Ash,2552 35th Ave W,http://www.seattle.gov/transportation/heritagetree.htm,-122.402007,47.642762,"(47.642762, -122.402007)"
Heritage Trees,Oregon White Oak,730 Belmont Ave E,http://www.seattle.gov/transportation/heritagetree.htm,-122.324491,47.626077,"(47.626077, -122.324491)"
Heritage Trees,Pacific Dogwood,5703 Palatine Ave N,http://www.seattle.gov/transportation/heritagetree.htm,-122.356816,47.670601,"(47.670601, -122.356816)"
Heritage Trees,Sawara Cypress,6203 Palatine Ave N,http://www.seattle.gov/transportation/heritagetree.htm,-122.356722,47.674206,"(47.674206, -122.356722)"
Heritage Trees,Tulip Tree,5706 17th Ave NE,http://www.seattle.gov/transportation/heritagetree.htm,-122.309464,47.670413,"(47.670413, -122.309464)"
Heritage Trees,Tulip Tree,747 16th Ave E,http://www.seattle.gov/transportation/docs/ht018.pdf,-122.311678,47.626644,"(47.626644, -122.311678)"
Heritage Trees,Western Red Cedar,4129 NE 107th St,http://www.seattle.gov/transportation/heritagetree.htm,-122.282118,47.706188,"(47.706188, -122.282118)"
Heritage Trees,Zelkova,139 NW 104th St,http://www.seattle.gov/transportation/heritagetree.htm,-122.359733,47.704155,"(47.704155, -122.359733)"
Heritage Trees,Big Leaf Maple,10556 14th NW,http://www.seattle.gov/transportation/heritagetree.htm,-122.37377,47.70684,"(47.70684, -122.37377)"
Heritage Trees,European Fruiting Pear,704 27th Ave E,http://www.seattle.gov/transportation/heritagetree.htm,-122.29731,47.60823,"(47.60823, -122.29731)"
Heritage Trees,Japanese Umbrella Pine,1810 18th Ave E,http://www.seattle.gov/transportation/heritagetree.htm,-122.30883,47.61806,"(47.61806, -122.30883)"
Heritage Trees,Windmill Palm,5416 40th Ave SW,http://www.seattle.gov/transportation/heritagetree.htm,-122.38262,47.55328,"(47.55328, -122.38262)"
Elementary Schools,West Seattle,6760 34th Ave SW,http://www.seattleschools.org/schools/westseattle,-122.373494,47.541762,"(47.541762, -122.373494)"
Elementary Schools,Laurelhurst,4530 46th Ave NE,http://www.seattleschools.org/schools/laurelhurst/,-122.277962,47.662199,"(47.662199, -122.277962)"
Elementary Schools,Loyal Heights,2511 NW 80th St,http://www.seattleschools.org/schools/loyalheights,-122.389052,47.686434,"(47.686434, -122.389052)"
Elementary Schools,Thurgood Marshall,2401 S Irving St,http://www.seattleschools.org/schools/thmarshall/,-122.299846,47.590959,"(47.590959, -122.299846)"
Elementary Schools,John Muir,3301 S Horton St,http://www.seattleschools.org/schools/muir/,-122.290579,47.573242,"(47.573242, -122.290579)"
Elementary Schools,Olympic Hills,13018 20th Ave NE,http://olympichills.seadesk.seattleschools.org/public.aspx,-122.306757,47.723687,"(47.723687, -122.306757)"
Elementary Schools,Roxhill,9430 30th Ave SW,http://www.seattleschools.org/schools/roxhill/,-122.37056,47.518053,"(47.518053, -122.37056)"
Elementary Schools,Schmitz Park,5000 SW Spokane St,http://www.seattleschools.org/schools/spark/,-122.396731,47.57269,"(47.57269, -122.396731)"
Elementary Schools,Adams,11051 34th Ave NE,http://www.seattleschools.org/schools/janeaddams/,-122.29301,47.70994,"(47.70994, -122.29301)"
Elementary Schools,Daniel Bagley,7821 Stone Ave N,http://www.danielbagley.com/,-122.342306,47.686358,"(47.686358, -122.342306)"
Elementary Schools,Bryant,3311 NE 60th St,http://www.bryantschool.org/,-122.292207,47.671842,"(47.671842, -122.292207)"
Elementary Schools,Concord International School,723 S Concord,http://www.seattleschools.org/schools/concord/,-122.324689,47.523611,"(47.523611, -122.324689)"
